Year,UNIT_MEASURE,Spol,Starosna dob,Value
2050,Broj,Ž,107,11
2050,Broj,Ž,108,6
2050,Broj,Ž,109,3
2050,Broj,Ž,110,2
2050,Broj,Ž,111,1
2050,Broj,Ž,112,0
2050,Broj,Ž,113,0
2050,Broj,Ž,114,0
2050,Broj,Ž,115,0
2050,Broj,Ž,116,0
2050,Broj,Ž,117,0
2050,Broj,Ž,118,0
2050,Broj,Ž,119,0
2050,Broj,Ž,120+,0
2055,Broj,Ž,Oba spola,754622
2055,Broj,Ž,0,4265
2055,Broj,Ž,1,4300
2055,Broj,Ž,2,4346
2055,Broj,Ž,3,4403
2055,Broj,Ž,4,4470
2055,Broj,Ž,5,4545
2055,Broj,Ž,6,4625
2055,Broj,Ž,7,4708
2055,Broj,Ž,8,4795
2055,Broj,Ž,9,4885
2055,Broj,Ž,10,4977
2055,Broj,Ž,11,5070
2055,Broj,Ž,12,5164
2055,Broj,Ž,13,5258
2055,Broj,Ž,14,5353
2055,Broj,Ž,15,5449
2055,Broj,Ž,16,5532
2055,Broj,Ž,17,5601
2055,Broj,Ž,18,5653
2055,Broj,Ž,19,5687
2055,Broj,Ž,20,5704
2055,Broj,Ž,21,5712
2055,Broj,Ž,22,5719
2055,Broj,Ž,23,5729
2055,Broj,Ž,24,5745
2055,Broj,Ž,25,5772
2055,Broj,Ž,26,5796
2055,Broj,Ž,27,5835
2055,Broj,Ž,28,5889
2055,Broj,Ž,29,5957
2055,Broj,Ž,30,6037
2055,Broj,Ž,31,6122
2055,Broj,Ž,32,6206
2055,Broj,Ž,33,6287
2055,Broj,Ž,34,6353
2055,Broj,Ž,35,6547
2055,Broj,Ž,36,5822
2055,Broj,Ž,37,6364
2055,Broj,Ž,38,6456
2055,Broj,Ž,39,6665
2055,Broj,Ž,40,6636
2055,Broj,Ž,41,6723
2055,Broj,Ž,42,7322
2055,Broj,Ž,43,7604
2055,Broj,Ž,44,7569
2055,Broj,Ž,45,7844
2055,Broj,Ž,46,8012
2055,Broj,Ž,47,7997
2055,Broj,Ž,48,7623
2055,Broj,Ž,49,7820
2055,Broj,Ž,50,7890
2055,Broj,Ž,51,7851
2055,Broj,Ž,52,8110
2055,Broj,Ž,53,8214
2055,Broj,Ž,54,8633
2055,Broj,Ž,55,8935
2055,Broj,Ž,56,9607
2055,Broj,Ž,57,10509
2055,Broj,Ž,58,12224
2055,Broj,Ž,59,12400
2055,Broj,Ž,60,12607
2055,Broj,Ž,61,10269
2055,Broj,Ž,62,9847
2055,Broj,Ž,63,11933
2055,Broj,Ž,64,12727
2055,Broj,Ž,65,12662
2055,Broj,Ž,66,12793
2055,Broj,Ž,67,13298
2055,Broj,Ž,68,12919
2055,Broj,Ž,69,13124
2055,Broj,Ž,70,13060
2055,Broj,Ž,71,13590
2055,Broj,Ž,72,12965
2055,Broj,Ž,73,12755
2055,Broj,Ž,74,12828
2055,Broj,Ž,75,12472
2055,Broj,Ž,76,12060
2055,Broj,Ž,77,11917
2055,Broj,Ž,78,11634
2055,Broj,Ž,79,11607
2055,Broj,Ž,80,10913
2055,Broj,Ž,81,10505
2055,Broj,Ž,82,9915
2055,Broj,Ž,83,9725
2055,Broj,Ž,84,8954
2055,Broj,Ž,85,8043
2055,Broj,Ž,86,7905
2055,Broj,Ž,87,7395
2055,Broj,Ž,88,6892
2055,Broj,Ž,89,6364
2055,Broj,Ž,90,5727
2055,Broj,Ž,91,4962
2055,Broj,Ž,92,4318
2055,Broj,Ž,93,3815
2055,Broj,Ž,94,3106
2055,Broj,Ž,95,2534
2055,Broj,Ž,96,1993
2055,Broj,Ž,97,1518
2055,Broj,Ž,98,1089
2055,Broj,Ž,99,828
2055,Broj,Ž,100,614
2055,Broj,Ž,101,409
2055,Broj,Ž,102,285
2055,Broj,Ž,103,176
2055,Broj,Ž,104,104
2055,Broj,Ž,105,65
2055,Broj,Ž,106,37
2055,Broj,Ž,107,20
2055,Broj,Ž,108,11
2055,Broj,Ž,109,5
2055,Broj,Ž,110,2
2055,Broj,Ž,111,1
2055,Broj,Ž,112,0
2055,Broj,Ž,113,0
2055,Broj,Ž,114,0
2055,Broj,Ž,115,0
2055,Broj,Ž,116,0
2055,Broj,Ž,117,0
2055,Broj,Ž,118,0
2055,Broj,Ž,119,0
2055,Broj,Ž,120+,0
2060,Broj,Ž,Oba spola,694665
2060,Broj,Ž,0,3848
2060,Broj,Ž,1,3885
2060,Broj,Ž,2,3933
2060,Broj,Ž,3,3991
2060,Broj,Ž,4,4055
2060,Broj,Ž,5,4126
2060,Broj,Ž,6,4200
2060,Broj,Ž,7,4276
2060,Broj,Ž,8,4354
2060,Broj,Ž,9,4434
2060,Broj,Ž,10,4515
2060,Broj,Ž,11,4596
2060,Broj,Ž,12,4678
2060,Broj,Ž,13,4762
2060,Broj,Ž,14,4846
2060,Broj,Ž,15,4932
2060,Broj,Ž,16,5010
2060,Broj,Ž,17,5071
2060,Broj,Ž,18,5111
2060,Broj,Ž,19,5130
2060,Broj,Ž,20,5131
2060,Broj,Ž,21,5116
2060,Broj,Ž,22,5101
2060,Broj,Ž,23,5088
2060,Broj,Ž,24,5080
2060,Broj,Ž,25,5081
2060,Broj,Ž,26,5096
2060,Broj,Ž,27,5128
2060,Broj,Ž,28,5178
2060,Broj,Ž,29,5247
2060,Broj,Ž,30,5334
2060,Broj,Ž,31,5414
2060,Broj,Ž,32,5500
2060,Broj,Ž,33,5590
2060,Broj,Ž,34,5684
2060,Broj,Ž,35,5783
2060,Broj,Ž,36,5887
2060,Broj,Ž,37,5991
2060,Broj,Ž,38,6091
2060,Broj,Ž,39,6172
2060,Broj,Ž,40,6386
2060,Broj,Ž,41,5685
2060,Broj,Ž,42,6228
2060,Broj,Ž,43,6313
2060,Broj,Ž,44,6521
2060,Broj,Ž,45,6497
2060,Broj,Ž,46,6586
2060,Broj,Ž,47,7178
2060,Broj,Ž,48,7464
2060,Broj,Ž,49,7443
2060,Broj,Ž,50,7729
2060,Broj,Ž,51,7909
2060,Broj,Ž,52,7910
2060,Broj,Ž,53,7556
2060,Broj,Ž,54,7761
2060,Broj,Ž,55,7838
2060,Broj,Ž,56,7805
2060,Broj,Ž,57,8064
2060,Broj,Ž,58,8166
2060,Broj,Ž,59,8576
2060,Broj,Ž,60,8867
2060,Broj,Ž,61,9519
2060,Broj,Ž,62,10388
2060,Broj,Ž,63,12050
2060,Broj,Ž,64,12200
2060,Broj,Ž,65,12385
2060,Broj,Ž,66,10084
2060,Broj,Ž,67,9637
2060,Broj,Ž,68,11600
2060,Broj,Ž,69,12297
2060,Broj,Ž,70,12163
2060,Broj,Ž,71,12214
2060,Broj,Ž,72,12615
2060,Broj,Ž,73,12174
2060,Broj,Ž,74,12277
2060,Broj,Ž,75,12117
2060,Broj,Ž,76,12493
2060,Broj,Ž,77,11794
2060,Broj,Ž,78,11466
2060,Broj,Ž,79,11378
2060,Broj,Ž,80,10896
2060,Broj,Ž,81,10359
2060,Broj,Ž,82,10044
2060,Broj,Ž,83,9599
2060,Broj,Ž,84,9355
2060,Broj,Ž,85,8570
2060,Broj,Ž,86,8017
2060,Broj,Ž,87,7328
2060,Broj,Ž,88,6940
2060,Broj,Ž,89,6146
2060,Broj,Ž,90,5287
2060,Broj,Ž,91,4954
2060,Broj,Ž,92,4395
2060,Broj,Ž,93,3863
2060,Broj,Ž,94,3339
2060,Broj,Ž,95,2791
2060,Broj,Ž,96,2240
2060,Broj,Ž,97,1804
2060,Broj,Ž,98,1466
2060,Broj,Ž,99,1091
2060,Broj,Ž,100,809
2060,Broj,Ž,101,572
2060,Broj,Ž,102,387
2060,Broj,Ž,103,245
2060,Broj,Ž,104,163
2060,Broj,Ž,105,105
2060,Broj,Ž,106,60
2060,Broj,Ž,107,35
2060,Broj,Ž,108,18
2060,Broj,Ž,109,9
2060,Broj,Ž,110,4
2060,Broj,Ž,111,2
2060,Broj,Ž,112,1
2060,Broj,Ž,113,0
2060,Broj,Ž,114,0
2060,Broj,Ž,115,0
2060,Broj,Ž,116,0
2060,Broj,Ž,117,0
2060,Broj,Ž,118,0
2060,Broj,Ž,119,0
2060,Broj,Ž,120+,0
2065,Broj,Ž,Oba spola,636450
2065,Broj,Ž,0,3451
2065,Broj,Ž,1,3486
2065,Broj,Ž,2,3532
2065,Broj,Ž,3,3588
2065,Broj,Ž,4,3652
2065,Broj,Ž,5,3722
2065,Broj,Ž,6,3795
2065,Broj,Ž,7,3870
2065,Broj,Ž,8,3946
2065,Broj,Ž,9,4022
2065,Broj,Ž,10,4098
2065,Broj,Ž,11,4173
2065,Broj,Ž,12,4248
2065,Broj,Ž,13,4323
2065,Broj,Ž,14,4398
2065,Broj,Ž,15,4474
2065,Broj,Ž,16,4541
2065,Broj,Ž,17,4594
2065,Broj,Ž,18,4628
2065,Broj,Ž,19,4644
2065,Broj,Ž,20,4644
2065,Broj,Ž,21,4633
2065,Broj,Ž,22,4618
2065,Broj,Ž,23,4600
2065,Broj,Ž,24,4583
2065,Broj,Ž,25,4572
2065,Broj,Ž,26,4567
2065,Broj,Ž,27,4577
2065,Broj,Ž,28,4603
2065,Broj,Ž,29,4645
2065,Broj,Ž,30,4702
2065,Broj,Ž,31,4767
2065,Broj,Ž,32,4840
2065,Broj,Ž,33,4921
2065,Broj,Ž,34,5012
2065,Broj,Ž,35,5115
2065,Broj,Ž,36,5211
2065,Broj,Ž,37,5313
2065,Broj,Ž,38,5419
2065,Broj,Ž,39,5526
2065,Broj,Ž,40,5634
2065,Broj,Ž,41,5743
2065,Broj,Ž,42,5849
2065,Broj,Ž,43,5950
2065,Broj,Ž,44,6031
2065,Broj,Ž,45,6253
2065,Broj,Ž,46,5571
2065,Broj,Ž,47,6119
2065,Broj,Ž,48,6208
2065,Broj,Ž,49,6427
2065,Broj,Ž,50,6416
2065,Broj,Ž,51,6513
2065,Broj,Ž,52,7105
2065,Broj,Ž,53,7393
2065,Broj,Ž,54,7379
2065,Broj,Ž,55,7667
2065,Broj,Ž,56,7849
2065,Broj,Ž,57,7857
2065,Broj,Ž,58,7512
2065,Broj,Ž,59,7717
2065,Broj,Ž,60,7792
2065,Broj,Ž,61,7758
2065,Broj,Ž,62,8009
2065,Broj,Ž,63,8101
2065,Broj,Ž,64,8492
2065,Broj,Ž,65,8757
2065,Broj,Ž,66,9362
2065,Broj,Ž,67,10164
2065,Broj,Ž,68,11721
2065,Broj,Ž,69,11806
2065,Broj,Ž,70,11925
2065,Broj,Ž,71,9665
2065,Broj,Ž,72,9184
2065,Broj,Ž,73,10978
2065,Broj,Ž,74,11552
2065,Broj,Ž,75,11338
2065,Broj,Ž,76,11287
2065,Broj,Ž,77,11545
2065,Broj,Ž,78,11016
2065,Broj,Ž,79,10971
2065,Broj,Ž,80,10673
2065,Broj,Ž,81,10832
2065,Broj,Ž,82,10045
2065,Broj,Ž,83,9574
2065,Broj,Ž,84,9294
2065,Broj,Ž,85,8686
2065,Broj,Ž,86,8038
2065,Broj,Ž,87,7564
2065,Broj,Ž,88,6991
2065,Broj,Ž,89,6569
2065,Broj,Ž,90,5776
2065,Broj,Ž,91,5163
2065,Broj,Ž,92,4487
2065,Broj,Ž,93,4020
2065,Broj,Ž,94,3341
2065,Broj,Ž,95,2675
2065,Broj,Ž,96,2331
2065,Broj,Ž,97,1918
2065,Broj,Ž,98,1554
2065,Broj,Ž,99,1231
2065,Broj,Ž,100,938
2065,Broj,Ž,101,678
2065,Broj,Ž,102,485
2065,Broj,Ž,103,348
2065,Broj,Ž,104,227
2065,Broj,Ž,105,146
2065,Broj,Ž,106,88
2065,Broj,Ž,107,50
2065,Broj,Ž,108,26
2065,Broj,Ž,109,14
2065,Broj,Ž,110,8
2065,Broj,Ž,111,3
2065,Broj,Ž,112,2
2065,Broj,Ž,113,1
2065,Broj,Ž,114,0
2065,Broj,Ž,115,0
2065,Broj,Ž,116,0
2065,Broj,Ž,117,0
2065,Broj,Ž,118,0
2065,Broj,Ž,119,0
2065,Broj,Ž,120+,0
2070,Broj,Ž,Oba spola,580426
2070,Broj,Ž,0,3111
2070,Broj,Ž,1,3138
2070,Broj,Ž,2,3176
2070,Broj,Ž,3,3222
2070,Broj,Ž,4,3278
2070,Broj,Ž,5,3339
2070,Broj,Ž,6,3406
2070,Broj,Ž,7,3476
2070,Broj,Ž,8,3549
2070,Broj,Ž,9,3623
2070,Broj,Ž,10,3698
2070,Broj,Ž,11,3771
2070,Broj,Ž,12,3845
2070,Broj,Ž,13,3918
2070,Broj,Ž,14,3990
2070,Broj,Ž,15,4060
2070,Broj,Ž,16,4123
2070,Broj,Ž,17,4171
2070,Broj,Ž,18,4202
2070,Broj,Ž,19,4215
2070,Broj,Ž,20,4213
2070,Broj,Ž,21,4200
2070,Broj,Ž,22,4183
2070,Broj,Ž,23,4166
2070,Broj,Ž,24,4150
2070,Broj,Ž,25,4139
2070,Broj,Ž,26,4136
2070,Broj,Ž,27,4144
2070,Broj,Ž,28,4162
2070,Broj,Ž,29,4192
2070,Broj,Ž,30,4233
2070,Broj,Ž,31,4274
2070,Broj,Ž,32,4323
2070,Broj,Ž,33,4379
2070,Broj,Ž,34,4442
2070,Broj,Ž,35,4513
2070,Broj,Ž,36,4593
2070,Broj,Ž,37,4681
2070,Broj,Ž,38,4776
2070,Broj,Ž,39,4878
2070,Broj,Ž,40,4989
2070,Broj,Ž,41,5088
2070,Broj,Ž,42,5192
2070,Broj,Ž,43,5297
2070,Broj,Ž,44,5404
2070,Broj,Ž,45,5514
2070,Broj,Ž,46,5626
2070,Broj,Ž,47,5738
2070,Broj,Ž,48,5848
2070,Broj,Ž,49,5939
2070,Broj,Ž,50,6176
2070,Broj,Ž,51,5516
2070,Broj,Ž,52,6069
2070,Broj,Ž,53,6162
2070,Broj,Ž,54,6385
2070,Broj,Ž,55,6380
2070,Broj,Ž,56,6479
2070,Broj,Ž,57,7062
2070,Broj,Ž,58,7346
2070,Broj,Ž,59,7333
2070,Broj,Ž,60,7616
2070,Broj,Ž,61,7793
2070,Broj,Ž,62,7799
2070,Broj,Ž,63,7458
2070,Broj,Ž,64,7651
2070,Broj,Ž,65,7711
2070,Broj,Ž,66,7657
2070,Broj,Ž,67,7871
2070,Broj,Ž,68,7924
2070,Broj,Ž,69,8260
2070,Broj,Ž,70,8468
2070,Broj,Ž,71,8998
2070,Broj,Ž,72,9707
2070,Broj,Ž,73,11123
2070,Broj,Ž,74,11129
2070,Broj,Ž,75,11166
2070,Broj,Ž,76,8982
2070,Broj,Ž,77,8459
2070,Broj,Ž,78,10001
2070,Broj,Ž,79,10396
2070,Broj,Ž,80,10066
2070,Broj,Ž,81,9872
2070,Broj,Ž,82,9930
2070,Broj,Ž,83,9298
2070,Broj,Ž,84,9071
2070,Broj,Ž,85,8623
2070,Broj,Ž,86,8534
2070,Broj,Ž,87,7691
2070,Broj,Ž,88,7104
2070,Broj,Ž,89,6661
2070,Broj,Ž,90,5989
2070,Broj,Ž,91,5306
2070,Broj,Ž,92,4759
2070,Broj,Ž,93,4169
2070,Broj,Ž,94,3687
2070,Broj,Ž,95,3025
2070,Broj,Ž,96,2520
2070,Broj,Ž,97,2036
2070,Broj,Ž,98,1686
2070,Broj,Ž,99,1287
2070,Broj,Ž,100,940
2070,Broj,Ž,101,740
2070,Broj,Ž,102,542
2070,Broj,Ž,103,388
2070,Broj,Ž,104,270
2070,Broj,Ž,105,178
2070,Broj,Ž,106,110
2070,Broj,Ž,107,66
2070,Broj,Ž,108,39
2070,Broj,Ž,109,21
2070,Broj,Ž,110,11
2070,Broj,Ž,111,5
2070,Broj,Ž,112,2
2070,Broj,Ž,113,1
2070,Broj,Ž,114,0
2070,Broj,Ž,115,0
2070,Broj,Ž,116,0
2070,Broj,Ž,117,0
2070,Broj,Ž,118,0
2070,Broj,Ž,119,0
2070,Broj,Ž,120+,0
