Year,UNIT_MEASURE,Općina,Spol,Starosna dob,Value
2013,Broj,Sanski Most,M,70-74,604
2013,Broj,Sapna,M,70-74,117
2013,Broj,Srebrenik,M,70-74,548
2013,Broj,Sarajevo-Stari Grad,M,70-74,635
2013,Broj,Stolac,M,70-74,243
2013,Broj,Široki Brijeg,M,70-74,535
2013,Broj,Teočak,M,70-74,96
2013,Broj,Tešanj,M,70-74,507
2013,Broj,Tomislavgrad,M,70-74,573
2013,Broj,Travnik,M,70-74,803
2013,Broj,Trnovo-FBiH,M,70-74,52
2013,Broj,Tuzla,M,70-74,1996
2013,Broj,Usora,M,70-74,125
2013,Broj,Vareš,M,70-74,191
2013,Broj,Velika Kladuša,M,70-74,474
2013,Broj,Visoko,M,70-74,649
2013,Broj,Vitez,M,70-74,332
2013,Broj,Sarajevo-Vogošća,M,70-74,310
2013,Broj,Zavidovići,M,70-74,463
2013,Broj,Zenica,M,70-74,1646
2013,Broj,Žepče,M,70-74,370
2013,Broj,Živinice,M,70-74,682
2013,Broj,Banovići,M,75-79,157
2013,Broj,Bihać,M,75-79,644
2013,Broj,Bosanska Krupa,M,75-79,275
2013,Broj,Bosanski Petrovac,M,75-79,201
2013,Broj,Bosansko Grahovo,M,75-79,93
2013,Broj,Breza,M,75-79,168
2013,Broj,Bugojno,M,75-79,348
2013,Broj,Busovača,M,75-79,201
2013,Broj,Bužim,M,75-79,124
2013,Broj,Cazin,M,75-79,438
2013,Broj,Sarajevo-Centar,M,75-79,919
2013,Broj,Čapljina,M,75-79,447
2013,Broj,Čelić,M,75-79,150
2013,Broj,Čitluk,M,75-79,309
2013,Broj,Doboj-Istok,M,75-79,114
2013,Broj,Doboj-Jug,M,75-79,28
2013,Broj,Dobretići,M,75-79,25
2013,Broj,Domaljevac-Šamac,M,75-79,58
2013,Broj,Donji Vakuf,M,75-79,128
2013,Broj,Drvar,M,75-79,220
2013,Broj,Foča-FBiH,M,75-79,46
2013,Broj,Fojnica,M,75-79,144
2013,Broj,Glamoč,M,75-79,110
2013,Broj,Goražde,M,75-79,370
2013,Broj,Gornji Vakuf-Uskoplje,M,75-79,212
2013,Broj,Gračanica,M,75-79,463
2013,Broj,Gradačac,M,75-79,434
2013,Broj,Grude,M,75-79,267
2013,Broj,Sarajevo-Hadžići,M,75-79,240
2013,Broj,Sarajevo-Ilidža,M,75-79,775
2013,Broj,Sarajevo-Ilijaš,M,75-79,220
2013,Broj,Jablanica,M,75-79,109
2013,Broj,Jajce,M,75-79,332
2013,Broj,Kakanj,M,75-79,401
2013,Broj,Kalesija,M,75-79,206
2013,Broj,Kiseljak,M,75-79,271
2013,Broj,Kladanj,M,75-79,119
2013,Broj,Ključ,M,75-79,222
2013,Broj,Konjic,M,75-79,367
2013,Broj,Kreševo,M,75-79,80
2013,Broj,Krupa Na Uni,M,75-79,47
2013,Broj,Kupres-FBiH,M,75-79,95
2013,Broj,Livno,M,75-79,515
2013,Broj,Lukavac,M,75-79,580
2013,Broj,Ljubuški,M,75-79,439
2013,Broj,Maglaj,M,75-79,224
2013,Broj,Mostar,M,75-79,1615
2013,Broj,Neum,M,75-79,91
2013,Broj,Sarajevo-Novi Grad,M,75-79,1437
2013,Broj,Novi Travnik,M,75-79,246
2013,Broj,Sarajevo-Novo Sarajevo,M,75-79,1024
2013,Broj,Odžak,M,75-79,284
2013,Broj,Olovo,M,75-79,115
2013,Broj,Orašje,M,75-79,193
2013,Broj,Pale-FBiH,M,75-79,13
2013,Broj,Posušje,M,75-79,236
2013,Broj,Prozor,M,75-79,191
2013,Broj,Ravno,M,75-79,66
2013,Broj,Sanski Most,M,75-79,430
2013,Broj,Sapna,M,75-79,101
2013,Broj,Srebrenik,M,75-79,357
2013,Broj,Sarajevo-Stari Grad,M,75-79,554
2013,Broj,Stolac,M,75-79,242
2013,Broj,Široki Brijeg,M,75-79,414
2013,Broj,Teočak,M,75-79,54
2013,Broj,Tešanj,M,75-79,303
2013,Broj,Tomislavgrad,M,75-79,410
2013,Broj,Travnik,M,75-79,557
2013,Broj,Trnovo-FBiH,M,75-79,37
2013,Broj,Tuzla,M,75-79,1587
2013,Broj,Usora,M,75-79,80
2013,Broj,Vareš,M,75-79,201
2013,Broj,Velika Kladuša,M,75-79,270
2013,Broj,Visoko,M,75-79,388
2013,Broj,Vitez,M,75-79,265
2013,Broj,Sarajevo-Vogošća,M,75-79,244
2013,Broj,Zavidovići,M,75-79,363
2013,Broj,Zenica,M,75-79,1309
2013,Broj,Žepče,M,75-79,289
2013,Broj,Živinice,M,75-79,441
2013,Broj,Banovići,M,80-84,78
2013,Broj,Bihać,M,80-84,257
2013,Broj,Bosanska Krupa,M,80-84,135
2013,Broj,Bosanski Petrovac,M,80-84,99
2013,Broj,Bosansko Grahovo,M,80-84,55
2013,Broj,Breza,M,80-84,82
2013,Broj,Bugojno,M,80-84,193
2013,Broj,Busovača,M,80-84,91
2013,Broj,Bužim,M,80-84,51
2013,Broj,Cazin,M,80-84,185
2013,Broj,Sarajevo-Centar,M,80-84,512
2013,Broj,Čapljina,M,80-84,265
2013,Broj,Čelić,M,80-84,99
2013,Broj,Čitluk,M,80-84,183
2013,Broj,Doboj-Istok,M,80-84,47
2013,Broj,Doboj-Jug,M,80-84,8
2013,Broj,Dobretići,M,80-84,7
2013,Broj,Domaljevac-Šamac,M,80-84,20
2013,Broj,Donji Vakuf,M,80-84,71
2013,Broj,Drvar,M,80-84,136
2013,Broj,Foča-FBiH,M,80-84,30
2013,Broj,Fojnica,M,80-84,67
2013,Broj,Glamoč,M,80-84,66
2013,Broj,Goražde,M,80-84,181
2013,Broj,Gornji Vakuf-Uskoplje,M,80-84,109
2013,Broj,Gračanica,M,80-84,208
2013,Broj,Gradačac,M,80-84,206
2013,Broj,Grude,M,80-84,181
2013,Broj,Sarajevo-Hadžići,M,80-84,122
2013,Broj,Sarajevo-Ilidža,M,80-84,338
2013,Broj,Sarajevo-Ilijaš,M,80-84,98
2013,Broj,Jablanica,M,80-84,59
2013,Broj,Jajce,M,80-84,150
2013,Broj,Kakanj,M,80-84,188
2013,Broj,Kalesija,M,80-84,103
2013,Broj,Kiseljak,M,80-84,109
2013,Broj,Kladanj,M,80-84,55
2013,Broj,Ključ,M,80-84,89
2013,Broj,Konjic,M,80-84,199
2013,Broj,Kreševo,M,80-84,37
2013,Broj,Krupa Na Uni,M,80-84,26
2013,Broj,Kupres-FBiH,M,80-84,47
2013,Broj,Livno,M,80-84,258
2013,Broj,Lukavac,M,80-84,293
2013,Broj,Ljubuški,M,80-84,254
2013,Broj,Maglaj,M,80-84,101
2013,Broj,Mostar,M,80-84,863
2013,Broj,Neum,M,80-84,51
2013,Broj,Sarajevo-Novi Grad,M,80-84,689
2013,Broj,Novi Travnik,M,80-84,106
2013,Broj,Sarajevo-Novo Sarajevo,M,80-84,608
2013,Broj,Odžak,M,80-84,125
2013,Broj,Olovo,M,80-84,51
2013,Broj,Orašje,M,80-84,105
2013,Broj,Pale-FBiH,M,80-84,14
2013,Broj,Posušje,M,80-84,132
2013,Broj,Prozor,M,80-84,81
2013,Broj,Ravno,M,80-84,55
2013,Broj,Sanski Most,M,80-84,206
2013,Broj,Sapna,M,80-84,51
2013,Broj,Srebrenik,M,80-84,174
2013,Broj,Sarajevo-Stari Grad,M,80-84,284
2013,Broj,Stolac,M,80-84,171
2013,Broj,Široki Brijeg,M,80-84,287
2013,Broj,Teočak,M,80-84,28
2013,Broj,Tešanj,M,80-84,120
2013,Broj,Tomislavgrad,M,80-84,247
2013,Broj,Travnik,M,80-84,253
2013,Broj,Trnovo-FBiH,M,80-84,26
2013,Broj,Tuzla,M,80-84,787
2013,Broj,Usora,M,80-84,34
2013,Broj,Vareš,M,80-84,98
2013,Broj,Velika Kladuša,M,80-84,104
2013,Broj,Visoko,M,80-84,197
2013,Broj,Vitez,M,80-84,107
2013,Broj,Sarajevo-Vogošća,M,80-84,129
2013,Broj,Zavidovići,M,80-84,171
2013,Broj,Zenica,M,80-84,660
2013,Broj,Žepče,M,80-84,141
2013,Broj,Živinice,M,80-84,216
2013,Broj,Banovići,M,85+,19
2013,Broj,Bihać,M,85+,74
2013,Broj,Bosanska Krupa,M,85+,45
2013,Broj,Bosanski Petrovac,M,85+,56
2013,Broj,Bosansko Grahovo,M,85+,17
2013,Broj,Breza,M,85+,25
2013,Broj,Bugojno,M,85+,60
2013,Broj,Busovača,M,85+,32
2013,Broj,Bužim,M,85+,13
2013,Broj,Cazin,M,85+,52
2013,Broj,Sarajevo-Centar,M,85+,286
2013,Broj,Čapljina,M,85+,95
2013,Broj,Čelić,M,85+,38
2013,Broj,Čitluk,M,85+,65
2013,Broj,Doboj-Istok,M,85+,9
2013,Broj,Doboj-Jug,M,85+,4
2013,Broj,Dobretići,M,85+,1
2013,Broj,Domaljevac-Šamac,M,85+,4
2013,Broj,Donji Vakuf,M,85+,12
2013,Broj,Drvar,M,85+,43
2013,Broj,Foča-FBiH,M,85+,7
2013,Broj,Fojnica,M,85+,26
2013,Broj,Glamoč,M,85+,23
2013,Broj,Goražde,M,85+,61
2013,Broj,Gornji Vakuf-Uskoplje,M,85+,32
2013,Broj,Gračanica,M,85+,78
2013,Broj,Gradačac,M,85+,67
2013,Broj,Grude,M,85+,72
2013,Broj,Sarajevo-Hadžići,M,85+,42
2013,Broj,Sarajevo-Ilidža,M,85+,121
2013,Broj,Sarajevo-Ilijaš,M,85+,42
2013,Broj,Jablanica,M,85+,32
2013,Broj,Jajce,M,85+,54
2013,Broj,Kakanj,M,85+,51
2013,Broj,Kalesija,M,85+,41
2013,Broj,Kiseljak,M,85+,31
2013,Broj,Kladanj,M,85+,19
2013,Broj,Ključ,M,85+,33
2013,Broj,Konjic,M,85+,80
2013,Broj,Kreševo,M,85+,25
2013,Broj,Krupa Na Uni,M,85+,7
2013,Broj,Kupres-FBiH,M,85+,22
2013,Broj,Livno,M,85+,108
2013,Broj,Lukavac,M,85+,88
2013,Broj,Ljubuški,M,85+,119
2013,Broj,Maglaj,M,85+,27
2013,Broj,Mostar,M,85+,323
2013,Broj,Neum,M,85+,26
2013,Broj,Sarajevo-Novi Grad,M,85+,260
2013,Broj,Novi Travnik,M,85+,23
2013,Broj,Sarajevo-Novo Sarajevo,M,85+,289
2013,Broj,Odžak,M,85+,25
2013,Broj,Olovo,M,85+,18
2013,Broj,Orašje,M,85+,29
2013,Broj,Pale-FBiH,M,85+,6
2013,Broj,Posušje,M,85+,54
2013,Broj,Prozor,M,85+,38
2013,Broj,Ravno,M,85+,16
2013,Broj,Sanski Most,M,85+,80
2013,Broj,Sapna,M,85+,22
2013,Broj,Srebrenik,M,85+,63
2013,Broj,Sarajevo-Stari Grad,M,85+,107
2013,Broj,Stolac,M,85+,48
2013,Broj,Široki Brijeg,M,85+,89
2013,Broj,Teočak,M,85+,19
2013,Broj,Tešanj,M,85+,46
2013,Broj,Tomislavgrad,M,85+,91
2013,Broj,Travnik,M,85+,86
2013,Broj,Trnovo-FBiH,M,85+,6
2013,Broj,Tuzla,M,85+,273
2013,Broj,Usora,M,85+,10
2013,Broj,Vareš,M,85+,33
2013,Broj,Velika Kladuša,M,85+,34
2013,Broj,Visoko,M,85+,57
2013,Broj,Vitez,M,85+,42
2013,Broj,Sarajevo-Vogošća,M,85+,43
2013,Broj,Zavidovići,M,85+,58
2013,Broj,Zenica,M,85+,231
2013,Broj,Žepče,M,85+,45
2013,Broj,Živinice,M,85+,61
2013,Broj,Banovići,Ž,Ukupno,11381
2013,Broj,Bihać,Ž,Ukupno,29220
2013,Broj,Bosanska Krupa,Ž,Ukupno,12997
2013,Broj,Bosanski Petrovac,Ž,Ukupno,3650
2013,Broj,Bosansko Grahovo,Ž,Ukupno,1162
2013,Broj,Breza,Ž,Ukupno,7216
2013,Broj,Bugojno,Ž,Ukupno,15835
2013,Broj,Busovača,Ž,Ukupno,8776
2013,Broj,Bužim,Ž,Ukupno,9455
2013,Broj,Cazin,Ž,Ukupno,33077
2013,Broj,Sarajevo-Centar,Ž,Ukupno,29812
2013,Broj,Čapljina,Ž,Ukupno,13210
2013,Broj,Čelić,Ž,Ukupno,5246
2013,Broj,Čitluk,Ž,Ukupno,9203
2013,Broj,Doboj-Istok,Ž,Ukupno,5187
2013,Broj,Doboj-Jug,Ž,Ukupno,2072
2013,Broj,Dobretići,Ž,Ukupno,724
2013,Broj,Domaljevac-Šamac,Ž,Ukupno,2398
2013,Broj,Donji Vakuf,Ž,Ukupno,7063
2013,Broj,Drvar,Ž,Ukupno,3563
2013,Broj,Foča-FBiH,Ž,Ukupno,935
2013,Broj,Fojnica,Ž,Ukupno,6159
2013,Broj,Glamoč,Ž,Ukupno,1897
2013,Broj,Goražde,Ž,Ukupno,10734
2013,Broj,Gornji Vakuf-Uskoplje,Ž,Ukupno,10401
2013,Broj,Gračanica,Ž,Ukupno,23579
2013,Broj,Gradačac,Ž,Ukupno,20106
2013,Broj,Grude,Ž,Ukupno,8687
2013,Broj,Sarajevo-Hadžići,Ž,Ukupno,11977
2013,Broj,Sarajevo-Ilidža,Ž,Ukupno,34371
2013,Broj,Sarajevo-Ilijaš,Ž,Ukupno,10222
2013,Broj,Jablanica,Ž,Ukupno,5084
2013,Broj,Jajce,Ž,Ukupno,13402
2013,Broj,Kakanj,Ž,Ukupno,18790
2013,Broj,Kalesija,Ž,Ukupno,16456
2013,Broj,Kiseljak,Ž,Ukupno,10437
2013,Broj,Kladanj,Ž,Ukupno,6240
2013,Broj,Ključ,Ž,Ukupno,8379
2013,Broj,Konjic,Ž,Ukupno,12788
2013,Broj,Kreševo,Ž,Ukupno,2676
2013,Broj,Krupa Na Uni,Ž,Ukupno,735
2013,Broj,Kupres-FBiH,Ž,Ukupno,2516
2013,Broj,Livno,Ž,Ukupno,17109
2013,Broj,Lukavac,Ž,Ukupno,22734
2013,Broj,Ljubuški,Ž,Ukupno,14162
2013,Broj,Maglaj,Ž,Ukupno,11716
2013,Broj,Mostar,Ž,Ukupno,54587
2013,Broj,Neum,Ž,Ukupno,2309
2013,Broj,Sarajevo-Novi Grad,Ž,Ukupno,62818
2013,Broj,Novi Travnik,Ž,Ukupno,11970
2013,Broj,Sarajevo-Novo Sarajevo,Ž,Ukupno,35234
2013,Broj,Odžak,Ž,Ukupno,9448
2013,Broj,Olovo,Ž,Ukupno,5091
2013,Broj,Orašje,Ž,Ukupno,9802
2013,Broj,Pale-FBiH,Ž,Ukupno,448
2013,Broj,Posušje,Ž,Ukupno,10190
2013,Broj,Prozor,Ž,Ukupno,7070
2013,Broj,Ravno,Ž,Ukupno,1562
2013,Broj,Sanski Most,Ž,Ukupno,20649
2013,Broj,Sapna,Ž,Ukupno,5439
2013,Broj,Srebrenik,Ž,Ukupno,20330
2013,Broj,Sarajevo-Stari Grad,Ž,Ukupno,19494
2013,Broj,Stolac,Ž,Ukupno,7176
2013,Broj,Široki Brijeg,Ž,Ukupno,14548
2013,Broj,Teočak,Ž,Ukupno,3657
2013,Broj,Tešanj,Ž,Ukupno,21687
2013,Broj,Tomislavgrad,Ž,Ukupno,15537
2013,Broj,Travnik,Ž,Ukupno,26908
2013,Broj,Trnovo-FBiH,Ž,Ukupno,767
2013,Broj,Tuzla,Ž,Ukupno,58234
2013,Broj,Usora,Ž,Ukupno,3337
2013,Broj,Vareš,Ž,Ukupno,4519
2013,Broj,Velika Kladuša,Ž,Ukupno,20530
2013,Broj,Visoko,Ž,Ukupno,20233
2013,Broj,Vitez,Ž,Ukupno,13069
2013,Broj,Sarajevo-Vogošća,Ž,Ukupno,13737
2013,Broj,Zavidovići,Ž,Ukupno,18105
2013,Broj,Zenica,Ž,Ukupno,56003
2013,Broj,Žepče,Ž,Ukupno,14884
2013,Broj,Živinice,Ž,Ukupno,29051
2013,Broj,Banovići,Ž,0-4,592
2013,Broj,Bihać,Ž,0-4,1291
2013,Broj,Bosanska Krupa,Ž,0-4,688
2013,Broj,Bosanski Petrovac,Ž,0-4,123
2013,Broj,Bosansko Grahovo,Ž,0-4,30
2013,Broj,Breza,Ž,0-4,350
2013,Broj,Bugojno,Ž,0-4,698
2013,Broj,Busovača,Ž,0-4,467
2013,Broj,Bužim,Ž,0-4,673
2013,Broj,Cazin,Ž,0-4,1890
2013,Broj,Sarajevo-Centar,Ž,0-4,1280
2013,Broj,Čapljina,Ž,0-4,605
2013,Broj,Čelić,Ž,0-4,246
2013,Broj,Čitluk,Ž,0-4,522
2013,Broj,Doboj-Istok,Ž,0-4,249
2013,Broj,Doboj-Jug,Ž,0-4,115
2013,Broj,Dobretići,Ž,0-4,12
2013,Broj,Domaljevac-Šamac,Ž,0-4,74
2013,Broj,Donji Vakuf,Ž,0-4,342
2013,Broj,Drvar,Ž,0-4,104
2013,Broj,Foča-FBiH,Ž,0-4,35
2013,Broj,Fojnica,Ž,0-4,263
2013,Broj,Glamoč,Ž,0-4,68
2013,Broj,Goražde,Ž,0-4,465
2013,Broj,Gornji Vakuf-Uskoplje,Ž,0-4,513
2013,Broj,Gračanica,Ž,0-4,1324
2013,Broj,Gradačac,Ž,0-4,1040
2013,Broj,Grude,Ž,0-4,396
2013,Broj,Sarajevo-Hadžići,Ž,0-4,698
2013,Broj,Sarajevo-Ilidža,Ž,0-4,1902
2013,Broj,Sarajevo-Ilijaš,Ž,0-4,529
2013,Broj,Jablanica,Ž,0-4,209
2013,Broj,Jajce,Ž,0-4,639
2013,Broj,Kakanj,Ž,0-4,972
2013,Broj,Kalesija,Ž,0-4,905
2013,Broj,Kiseljak,Ž,0-4,551
2013,Broj,Kladanj,Ž,0-4,270
2013,Broj,Ključ,Ž,0-4,357
2013,Broj,Konjic,Ž,0-4,530
2013,Broj,Kreševo,Ž,0-4,113
2013,Broj,Krupa Na Uni,Ž,0-4,22
2013,Broj,Kupres-FBiH,Ž,0-4,78
2013,Broj,Livno,Ž,0-4,648
2013,Broj,Lukavac,Ž,0-4,949
2013,Broj,Ljubuški,Ž,0-4,669
2013,Broj,Maglaj,Ž,0-4,582
2013,Broj,Mostar,Ž,0-4,2585
2013,Broj,Neum,Ž,0-4,101
2013,Broj,Sarajevo-Novi Grad,Ž,0-4,3266
2013,Broj,Novi Travnik,Ž,0-4,633
2013,Broj,Sarajevo-Novo Sarajevo,Ž,0-4,1650
2013,Broj,Odžak,Ž,0-4,349
2013,Broj,Olovo,Ž,0-4,193
2013,Broj,Orašje,Ž,0-4,357
2013,Broj,Pale-FBiH,Ž,0-4,17
2013,Broj,Posušje,Ž,0-4,595
2013,Broj,Prozor,Ž,0-4,346
2013,Broj,Ravno,Ž,0-4,58
2013,Broj,Sanski Most,Ž,0-4,831
2013,Broj,Sapna,Ž,0-4,330
2013,Broj,Srebrenik,Ž,0-4,1085
2013,Broj,Sarajevo-Stari Grad,Ž,0-4,788
2013,Broj,Stolac,Ž,0-4,313
2013,Broj,Široki Brijeg,Ž,0-4,762
2013,Broj,Teočak,Ž,0-4,159
2013,Broj,Tešanj,Ž,0-4,1301
2013,Broj,Tomislavgrad,Ž,0-4,735
2013,Broj,Travnik,Ž,0-4,1334
2013,Broj,Trnovo-FBiH,Ž,0-4,28
2013,Broj,Tuzla,Ž,0-4,2439
2013,Broj,Usora,Ž,0-4,130
2013,Broj,Vareš,Ž,0-4,128
2013,Broj,Velika Kladuša,Ž,0-4,1323
2013,Broj,Visoko,Ž,0-4,1131
2013,Broj,Vitez,Ž,0-4,690
2013,Broj,Sarajevo-Vogošća,Ž,0-4,763
2013,Broj,Zavidovići,Ž,0-4,992
2013,Broj,Zenica,Ž,0-4,2968
2013,Broj,Žepče,Ž,0-4,779
2013,Broj,Živinice,Ž,0-4,1611
2013,Broj,Banovići,Ž, 5-9,589
2013,Broj,Bihać,Ž, 5-9,1390
2013,Broj,Bosanska Krupa,Ž, 5-9,747
2013,Broj,Bosanski Petrovac,Ž, 5-9,166
2013,Broj,Bosansko Grahovo,Ž, 5-9,20
2013,Broj,Breza,Ž, 5-9,318
2013,Broj,Bugojno,Ž, 5-9,788
2013,Broj,Busovača,Ž, 5-9,506
2013,Broj,Bužim,Ž, 5-9,670
2013,Broj,Cazin,Ž, 5-9,2045
2013,Broj,Sarajevo-Centar,Ž, 5-9,1161
2013,Broj,Čapljina,Ž, 5-9,656
2013,Broj,Čelić,Ž, 5-9,286
2013,Broj,Čitluk,Ž, 5-9,540
2013,Broj,Doboj-Istok,Ž, 5-9,279
2013,Broj,Doboj-Jug,Ž, 5-9,133
2013,Broj,Dobretići,Ž, 5-9,24
2013,Broj,Domaljevac-Šamac,Ž, 5-9,128
2013,Broj,Donji Vakuf,Ž, 5-9,435
2013,Broj,Drvar,Ž, 5-9,120
2013,Broj,Foča-FBiH,Ž, 5-9,34
2013,Broj,Fojnica,Ž, 5-9,304
2013,Broj,Glamoč,Ž, 5-9,80
2013,Broj,Goražde,Ž, 5-9,387
2013,Broj,Gornji Vakuf-Uskoplje,Ž, 5-9,612
2013,Broj,Gračanica,Ž, 5-9,1231
2013,Broj,Gradačac,Ž, 5-9,1055
2013,Broj,Grude,Ž, 5-9,470
2013,Broj,Sarajevo-Hadžići,Ž, 5-9,635
2013,Broj,Sarajevo-Ilidža,Ž, 5-9,1768
2013,Broj,Sarajevo-Ilijaš,Ž, 5-9,564
2013,Broj,Jablanica,Ž, 5-9,203
2013,Broj,Jajce,Ž, 5-9,802
2013,Broj,Kakanj,Ž, 5-9,1057
2013,Broj,Kalesija,Ž, 5-9,919
2013,Broj,Kiseljak,Ž, 5-9,551
2013,Broj,Kladanj,Ž, 5-9,287
2013,Broj,Ključ,Ž, 5-9,390
2013,Broj,Konjic,Ž, 5-9,630
2013,Broj,Kreševo,Ž, 5-9,123
2013,Broj,Krupa Na Uni,Ž, 5-9,28
2013,Broj,Kupres-FBiH,Ž, 5-9,102
2013,Broj,Livno,Ž, 5-9,691
2013,Broj,Lukavac,Ž, 5-9,909
2013,Broj,Ljubuški,Ž, 5-9,742
2013,Broj,Maglaj,Ž, 5-9,557
2013,Broj,Mostar,Ž, 5-9,2386
2013,Broj,Neum,Ž, 5-9,116
2013,Broj,Sarajevo-Novi Grad,Ž, 5-9,2975
2013,Broj,Novi Travnik,Ž, 5-9,656
2013,Broj,Sarajevo-Novo Sarajevo,Ž, 5-9,1322
2013,Broj,Odžak,Ž, 5-9,383
2013,Broj,Olovo,Ž, 5-9,213
2013,Broj,Orašje,Ž, 5-9,452
2013,Broj,Pale-FBiH,Ž, 5-9,17
2013,Broj,Posušje,Ž, 5-9,647
2013,Broj,Prozor,Ž, 5-9,385
2013,Broj,Ravno,Ž, 5-9,62
2013,Broj,Sanski Most,Ž, 5-9,951
2013,Broj,Sapna,Ž, 5-9,338
2013,Broj,Srebrenik,Ž, 5-9,1090
2013,Broj,Sarajevo-Stari Grad,Ž, 5-9,793
2013,Broj,Stolac,Ž, 5-9,317
2013,Broj,Široki Brijeg,Ž, 5-9,797
2013,Broj,Teočak,Ž, 5-9,187
2013,Broj,Tešanj,Ž, 5-9,1268
2013,Broj,Tomislavgrad,Ž, 5-9,837
2013,Broj,Travnik,Ž, 5-9,1415
2013,Broj,Trnovo-FBiH,Ž, 5-9,25
2013,Broj,Tuzla,Ž, 5-9,2315
2013,Broj,Usora,Ž, 5-9,135
2013,Broj,Vareš,Ž, 5-9,147
2013,Broj,Velika Kladuša,Ž, 5-9,1356
2013,Broj,Visoko,Ž, 5-9,1143
2013,Broj,Vitez,Ž, 5-9,717
2013,Broj,Sarajevo-Vogošća,Ž, 5-9,711
2013,Broj,Zavidovići,Ž, 5-9,993
2013,Broj,Zenica,Ž, 5-9,2797
2013,Broj,Žepče,Ž, 5-9,839
2013,Broj,Živinice,Ž, 5-9,1530
2013,Broj,Banovići,Ž, 10-14,568
2013,Broj,Bihać,Ž, 10-14,1730
2013,Broj,Bosanska Krupa,Ž, 10-14,766
2013,Broj,Bosanski Petrovac,Ž, 10-14,180
2013,Broj,Bosansko Grahovo,Ž, 10-14,42
2013,Broj,Breza,Ž, 10-14,352
2013,Broj,Bugojno,Ž, 10-14,928
2013,Broj,Busovača,Ž, 10-14,533
2013,Broj,Bužim,Ž, 10-14,705
2013,Broj,Cazin,Ž, 10-14,2115
2013,Broj,Sarajevo-Centar,Ž, 10-14,1170
2013,Broj,Čapljina,Ž, 10-14,798
2013,Broj,Čelić,Ž, 10-14,342
2013,Broj,Čitluk,Ž, 10-14,644
2013,Broj,Doboj-Istok,Ž, 10-14,285
2013,Broj,Doboj-Jug,Ž, 10-14,129
2013,Broj,Dobretići,Ž, 10-14,24
2013,Broj,Domaljevac-Šamac,Ž, 10-14,123
2013,Broj,Donji Vakuf,Ž, 10-14,464
2013,Broj,Drvar,Ž, 10-14,121
2013,Broj,Foča-FBiH,Ž, 10-14,41
2013,Broj,Fojnica,Ž, 10-14,363
2013,Broj,Glamoč,Ž, 10-14,75
2013,Broj,Goražde,Ž, 10-14,531
2013,Broj,Gornji Vakuf-Uskoplje,Ž, 10-14,670
2013,Broj,Gračanica,Ž, 10-14,1235
2013,Broj,Gradačac,Ž, 10-14,1141
2013,Broj,Grude,Ž, 10-14,559
2013,Broj,Sarajevo-Hadžići,Ž, 10-14,641
2013,Broj,Sarajevo-Ilidža,Ž, 10-14,1798
2013,Broj,Sarajevo-Ilijaš,Ž, 10-14,556
2013,Broj,Jablanica,Ž, 10-14,230
2013,Broj,Jajce,Ž, 10-14,804
2013,Broj,Kakanj,Ž, 10-14,1099
2013,Broj,Kalesija,Ž, 10-14,995
2013,Broj,Kiseljak,Ž, 10-14,610
2013,Broj,Kladanj,Ž, 10-14,358
2013,Broj,Ključ,Ž, 10-14,482
2013,Broj,Konjic,Ž, 10-14,683
2013,Broj,Kreševo,Ž, 10-14,136
2013,Broj,Krupa Na Uni,Ž, 10-14,42
2013,Broj,Kupres-FBiH,Ž, 10-14,160
2013,Broj,Livno,Ž, 10-14,885
2013,Broj,Lukavac,Ž, 10-14,1052
2013,Broj,Ljubuški,Ž, 10-14,879
2013,Broj,Maglaj,Ž, 10-14,615
2013,Broj,Mostar,Ž, 10-14,2704
2013,Broj,Neum,Ž, 10-14,144
2013,Broj,Sarajevo-Novi Grad,Ž, 10-14,2894
2013,Broj,Novi Travnik,Ž, 10-14,718
2013,Broj,Sarajevo-Novo Sarajevo,Ž, 10-14,1344
2013,Broj,Odžak,Ž, 10-14,506
2013,Broj,Olovo,Ž, 10-14,251
2013,Broj,Orašje,Ž, 10-14,514
2013,Broj,Pale-FBiH,Ž, 10-14,23
2013,Broj,Posušje,Ž, 10-14,740
2013,Broj,Prozor,Ž, 10-14,472
2013,Broj,Ravno,Ž, 10-14,81
2013,Broj,Sanski Most,Ž, 10-14,1202
2013,Broj,Sapna,Ž, 10-14,350
2013,Broj,Srebrenik,Ž, 10-14,1118
2013,Broj,Sarajevo-Stari Grad,Ž, 10-14,854
2013,Broj,Stolac,Ž, 10-14,450
2013,Broj,Široki Brijeg,Ž, 10-14,962
2013,Broj,Teočak,Ž, 10-14,233
2013,Broj,Tešanj,Ž, 10-14,1377
2013,Broj,Tomislavgrad,Ž, 10-14,947
2013,Broj,Travnik,Ž, 10-14,1627
2013,Broj,Trnovo-FBiH,Ž, 10-14,21
2013,Broj,Tuzla,Ž, 10-14,2408
2013,Broj,Usora,Ž, 10-14,172
2013,Broj,Vareš,Ž, 10-14,174
2013,Broj,Velika Kladuša,Ž, 10-14,1368
2013,Broj,Visoko,Ž, 10-14,1095
2013,Broj,Vitez,Ž, 10-14,886
2013,Broj,Sarajevo-Vogošća,Ž, 10-14,661
2013,Broj,Zavidovići,Ž, 10-14,1012
2013,Broj,Zenica,Ž, 10-14,2996
2013,Broj,Žepče,Ž, 10-14,987
2013,Broj,Živinice,Ž, 10-14,1652
2013,Broj,Banovići,Ž,15-19,837
